1.0,0.95,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5
0.1799687010954617,0.19092331768388104,0.19666145018257697,0.2232655190401669,0.24047991653625456,0.24726134585289516,0.26134585289514867,0.2665623369848722,0.31872717788210747,0.32081377151799684,0.34324465310380803
0.1799687010954617,0.19979134063641102,0.2097026604068858,0.2164840897235264,0.22117892540427753,0.2222222222222222,0.22796035472091813,0.27595200834637457,0.28429838288993214,0.307772561293688,0.3296817944705268
0.18101199791340639,0.18101199791340639,0.18205529473135107,0.2008346374543558,0.2243088158581117,0.2363067292644757,0.2503912363067292,0.2749087115284299,0.27699530516431925,0.3255086071987481,0.32603025560772037
0.14866979655712054,0.14866979655712054,0.19718309859154926,0.19718309859154926,0.19718309859154926,0.21335419926969224,0.2749087115284299,0.2942097026604069,0.29786124152321336,0.2999478351591027,0.3291601460615545
0.14814814814814814,0.18362023995826815,0.23161189358372458,0.24673969744392277,0.26082420448617627,0.279603547209181,0.279603547209181,0.29890453834115804,0.30672926447574334,0.3661971830985915,0.3661971830985915
0.1935315597287428,0.19770474700052165,0.20344287949921758,0.21387584767866463,0.21387584767866463,0.22117892540427753,0.25612936880542514,0.27021387584767864,0.3103808033385498,0.32603025560772037,0.34272300469483563
0.1789254042775169,0.1789254042775169,0.18935837245696396,0.23422013562858635,0.24256651017214392,0.251434533124674,0.260302556077204,0.3103808033385498,0.32811684924360984,0.3390714658320292,0.36411058946270214
0.21126760563380287,0.21126760563380287,0.22117892540427753,0.23213354199269687,0.23213354199269687,0.23526343244653103,0.23526343244653103,0.23526343244653103,0.3223787167449139,0.323943661971831,0.3390714658320292
0.16953573291601465,0.16953573291601465,0.17005738132498693,0.2097026604068858,0.21283255086071984,0.23265519040166927,0.23265519040166927,0.24882629107981225,0.3093375065206051,0.3458528951486698,0.34950443401147624
0.18257694314032347,0.18257694314032347,0.18257694314032347,0.1950965049556599,0.19926969222743873,0.21804903495044337,0.21804903495044337,0.2237871674491393,0.29107981220657275,0.29107981220657275,0.3004694835680751
0.14710485133020346,0.16744913928012517,0.17005738132498693,0.2086593635889411,0.2164840897235264,0.21909233176838816,0.21961398017736045,0.23369848721961395,0.3025560772039645,0.30464267083985397,0.3390714658320292
0.18570683359415752,0.20344287949921758,0.2076160667709963,0.21178925404277515,0.21178925404277515,0.21231090245174755,0.24673969744392277,0.2519561815336463,0.3098591549295775,0.33333333333333337,0.34011476264997387
0.1658841940532081,0.1658841940532081,0.1658841940532081,0.18466353677621283,0.20500782472613455,0.2222222222222222,0.22743870631194574,0.25456442357850806,0.32655190401669276,0.3364632237871674,0.3369848721961398
0.2076160667709963,0.2076160667709963,0.2222222222222222,0.23526343244653103,0.2363067292644757,0.26238914971309335,0.28482003129890454,0.28482003129890454,0.3155972874282733,0.3155972874282733,0.3229003651538863
0.1794470526864893,0.1794470526864893,0.22483046426708397,0.23161189358372458,0.23526343244653103,0.23578508085550343,0.24830464267083985,0.24934793948878453,0.3296817944705268,0.3656755346896192,0.3677621283255086
0.16118935837245696,0.187793427230047,0.19248826291079812,0.19248826291079812,0.2091810119979134,0.2091810119979134,0.21022430881585807,0.2733437663015128,0.31403234220135634,0.31403234220135634,0.31403234220135634
0.14501825769431398,0.19822639540949405,0.2013562858633281,0.21283255086071984,0.21700573813249868,0.22691705790297345,0.23995826812728216,0.27856025039123633,0.27856025039123633,0.34115805946791866,0.3458528951486698
0.180490349504434,0.180490349504434,0.19874804381846634,0.19926969222743873,0.22013562858633284,0.24986958789775693,0.2519561815336463,0.2519561815336463,0.3109024517475222,0.32707355242566505,0.3317683881064163
0.1789254042775169,0.1950965049556599,0.2008346374543558,0.20448617631716226,0.20448617631716226,0.2232655190401669,0.22848200312989042,0.23161189358372458,0.2733437663015128,0.3114241001564946,0.31194574856546686
0.1950965049556599,0.2076160667709963,0.21178925404277515,0.21752738654147108,0.21909233176838816,0.2227438706311946,0.22483046426708397,0.22483046426708397,0.31246739697443926,0.33385498174230566,0.33541992696922274
0.1867501304121022,0.1867501304121022,0.20031298904538342,0.20031298904538342,0.2097026604068858,0.21283255086071984,0.21283255086071984,0.2227438706311946,0.29003651538862807,0.32029212310902455,0.3296817944705268
0.17736045905059994,0.2222222222222222,0.22535211267605637,0.24726134585289516,0.24726134585289516,0.2681272822117893,0.30412102243088157,0.3218570683359415,0.3223787167449139,0.33541992696922274,0.3505477308294209
0.19874804381846634,0.21752738654147108,0.24308815858111632,0.2582159624413145,0.26082420448617627,0.26238914971309335,0.26238914971309335,0.2801251956181534,0.3103808033385498,0.3541992696922275,0.3588941053729786
